0.0 0.0 0.0 
0.0025949733192277393 -4.540025892109189e-05 0.0 
0.0051899466384554786 -9.080051784218378e-05 0.0 
0.007784919957683216 -0.00013620077676327567 0.0 
0.010379893276910957 -0.00018160103568436755 0.0 
0.012974866596138696 -0.00022700129460545944 0.0 
0.015569839915366432 -0.00027240155352655133 0.0 
0.018164813234594172 -0.0003178018124476432 0.0 
0.020759786553821914 -0.0003632020713687351 0.0 
0.023354759873049653 -0.000408602330289827 0.0 
0.02594973319227739 -0.0004540025892109189 0.0 
0.028544706511505133 -0.0004994028481320108 0.0 
0.031139679830732864 -0.0005448031070531027 0.0 
0.03373465314996061 -0.0005902033659741946 0.0 
0.036329626469188345 -0.0006356036248952864 0.0 
0.03892459978841609 -0.0006810038838163784 0.0 
0.04151957310764383 -0.0007264041427374702 0.0 
0.04411454642687156 -0.000771804401658562 0.0 
0.046709519746099305 -0.000817204660579654 0.0 
0.04930449306532704 -0.0008626049195007458 0.0 
0.05189946638455478 -0.0009080051784218378 0.0 
-0.04930449306532704 0.0008626049195007458 0.0 
-0.046709519746099305 0.000817204660579654 0.0 
-0.04411454642687156 0.000771804401658562 0.0 
-0.04151957310764383 0.0007264041427374702 0.0 
-0.03892459978841609 0.0006810038838163784 0.0 
-0.036329626469188345 0.0006356036248952864 0.0 
-0.03373465314996061 0.0005902033659741946 0.0 
-0.031139679830732864 0.0005448031070531027 0.0 
-0.028544706511505133 0.0004994028481320108 0.0 
-0.02594973319227739 0.0004540025892109189 0.0 
-0.023354759873049653 0.000408602330289827 0.0 
-0.020759786553821914 0.0003632020713687351 0.0 
-0.018164813234594172 0.0003178018124476432 0.0 
-0.015569839915366432 0.00027240155352655133 0.0 
-0.012974866596138696 0.00022700129460545944 0.0 
-0.010379893276910957 0.00018160103568436755 0.0 
-0.007784919957683216 0.00013620077676327567 0.0 
-0.0051899466384554786 9.080051784218378e-05 0.0 
-0.0025949733192277393 4.540025892109189e-05 0.0 
-0.001258168882049813 0.0022700129460545937 0.0 
0.0013368044371779263 0.002224612687133502 0.0 
0.0039317777564056655 0.0021792124282124102 0.0 
0.006526751075633403 0.002133812169291318 0.0 
0.009121724394861143 0.0020884119103702263 0.0 
